admission_taken_True + parent_education_upto 10th,coaching_institute_fiitjee + parent_education_upto 10th,coaching_institute_nan + daily_study_hours,coaching_institute_nan + school_board_state,daily_study_hours + family_income_low,family_income_low + peer_pressure_level_low,family_income_mid + location_type_urban,parent_education_upto 10th + school_board_state,peer_pressure_level_low + peer_pressure_level_medium,admission_taken_True / family_income_mid,attempt_count / parent_education_upto 10th,coaching_institute_fiitjee / class_12_percent,coaching_institute_fiitjee / parent_education_pg,coaching_institute_local / school_board_state,daily_study_hours / admission_taken_True,daily_study_hours / family_income_low,daily_study_hours / jee_advanced_score,daily_study_hours / peer_pressure_level_low,daily_study_hours / peer_pressure_level_medium,family_income_low / admission_taken_True,family_income_low / mock_test_score_avg,family_income_mid / coaching_institute_fiitjee,jee_advanced_score / daily_study_hours,jee_main_score / parent_education_graduate,location_type_semi-urban / mock_test_score_avg,parent_education_graduate / location_type_urban,parent_education_pg / coaching_institute_local,parent_education_pg / peer_pressure_level_low,peer_pressure_level_low / class_12_percent,school_board_icse / coaching_institute_fiitjee,school_board_icse / coaching_institute_local,school_board_icse / parent_education_upto 10th,admission_taken_True * daily_study_hours,attempt_count * coaching_institute_local,attempt_count * peer_pressure_level_medium,class_12_percent * family_income_mid,class_12_percent * location_type_urban,coaching_institute_fiitjee * peer_pressure_level_low,coaching_institute_fiitjee * peer_pressure_level_medium,daily_study_hours * parent_education_graduate,family_income_mid * location_type_semi-urban,jee_advanced_score * jee_main_score,jee_advanced_score * school_board_icse,mock_test_score_avg * school_board_state,admission_taken_True - location_type_urban,admission_taken_True - parent_education_upto 10th,attempt_count - family_income_low,coaching_institute_fiitjee - family_income_mid,coaching_institute_fiitjee - location_type_semi-urban,coaching_institute_local - daily_study_hours,dropout
1.0,1.0,-1.0529382640856604,0.0,-1.0529382640856604,1.0,1.0,0.0,1.0,1.0,0.0,-1.6780318095127376,0.0,0.0,-1.0529382640856604,0.0,-0.9244140564153968,-1.0529382640856604,0.0,0.0,-0.0,1.0,-1.081766328692256,0.0,-1.0845518384776534,0.0,0.0,0.0,-1.6780318095127376,1.0,0.0,0.0,-1.0529382640856604,0.0,0.0,-0.5959362595697023,-0.0,1.0,0.0,-0.0,1.0,-0.922259212958572,1.139033160279542,-0.0,1.0,1.0,0.9925279152401798,0.0,0.0,1.0529382640856604,0
1.0,1.0,-0.4971046973645765,0.0,-0.4971046973645765,0.0,1.0,0.0,0.0,1.0,0.0,15.213837592396066,1.0,0.0,-0.4971046973645765,0.0,-0.5897338387869783,0.0,0.0,0.0,-0.0,1.0,-1.695680210680969,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4971046973645765,-0.0,-0.0,0.0657296355325762,0.0,0.0,0.0,-0.0,0.0,-0.9571767376333702,0.0,-0.0,1.0,1.0,-1.0075283371329782,0.0,1.0,0.4971046973645765,0
1.0,1.0,2.787366378714556,1.0,3.787366378714556,2.0,1.0,1.0,1.0,0.0,0.0,1.2781762820393414,0.0,0.0,2.787366378714556,2.787366378714556,-3.0936568197097687,2.787366378714556,0.0,1.0,-1.7231297500953198,0.0,-0.3232420589216534,-0.0515598672698844,-0.0,1.0,0.0,0.0,1.2781762820393414,0.0,0.0,0.0,2.787366378714556,0.0,0.0,0.0,0.7823646973048908,1.0,0.0,2.787366378714556,0.0,0.0464551334858607,-0.0,-0.5803393505014246,0.0,1.0,-0.0074720847598201,1.0,1.0,-2.787366378714556,0
1.0,1.0,1.2714566512934178,1.0,1.2714566512934178,0.0,2.0,1.0,1.0,1.0,0.0,-10.744580139497703,0.0,0.0,1.2714566512934178,0.0,-1.649400644767883,0.0,1.2714566512934178,0.0,0.0,1.0,-0.6062808349033525,0.0009257886530853,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,1.2714566512934178,-0.0,-1.0075283371329782,-0.0930701792919708,-0.0930701792919708,0.0,1.0,1.2714566512934178,0.0,-0.0007136532560425,-0.0,0.5836305321544426,0.0,1.0,-1.0075283371329782,0.0,1.0,-1.2714566512934178,0
0.0,0.0,0.56403211183022,0.0,0.56403211183022,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4617957697777067,0.56403211183022,0.0,0.0,-0.0,0.0,2.165459420473616,0.2013918355810953,-0.0,1.0,0.0,0.0,1.94308888265231,0.0,0.0,0.0,0.0,0.0,0.0,0.5146444966711987,0.5146444966711987,0.0,0.0,0.56403211183022,0.0,0.2459777021839087,1.2213886500123776,-0.0,-1.0,0.0,0.9925279152401798,-1.0,0.0,-0.56403211183022,0
0.0,0.0,0.1597895178512499,0.0,1.1597895178512498,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.1597895178512499,0.0779232402419584,0.0,0.1597895178512499,0.0,0.9578540400768526,0.0,12.833141908561714,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-1.0075283371329782,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.9876735915131628,2.050601558085745,0.0,0.0,0.0,-2.007528337132978,0.0,0.0,-0.1597895178512499,1
1.0,1.0,-2.265666046022571,0.0,-1.265666046022571,1.0,1.0,0.0,1.0,0.0,0.0,-1.7101651834741782,0.0,0.0,-2.265666046022571,-2.265666046022571,43.85406157311199,0.0,-2.265666046022571,1.0,0.6606642410185309,0.0,0.0228029050019194,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-2.265666046022571,-0.0,-1.0075283371329782,-0.0,-0.58473883672951,0.0,1.0,-0.0,0.0,-0.0275028478776418,-0.0,0.0,0.0,1.0,-2.007528337132978,1.0,1.0,2.265666046022571,0
1.0,0.0,0.3619108148407351,0.0,1.361910814840735,1.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.3619108148407351,0.3619108148407351,-0.2896964343198702,0.0,0.0,1.0,1.1900133458630646,0.0,-3.451889224483321,-1.0086941204207105,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.3619108148407351,0.9925279152401798,0.0,-0.0,-1.4408327102387657,0.0,0.0,0.3619108148407351,0.0,1.2601373983203312,-1.2492760419727118,0.0,0.0,1.0,-0.0074720847598201,0.0,0.0,0.6380891851592649,0
0.0,1.0,-0.193922751880349,0.0,-0.193922751880349,0.0,1.0,0.0,0.0,0.0,0.0,1.0248267055083715,0.0,0.0,0.0,0.0,1.0485634912484378,0.0,0.0,0.0,0.0,0.0,0.9536856931852384,0.76852850652652,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.9757747281809406,0.0,0.0,-0.193922751880349,0.0,-0.1421327026241145,-0.0,0.0,-1.0,0.0,0.9925279152401798,1.0,1.0,0.193922751880349,0
0.0,1.0,-1.6087718308067445,1.0,-0.6087718308067445,1.0,1.0,1.0,1.0,0.0,0.0,382.1331921501137,0.0,0.0,0.0,-1.6087718308067445,1.089787585656636,0.0,-1.6087718308067445,0.0,140.5251261343225,0.0,0.917610012411239,0.5090160966851688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.9925279152401798,0.0,0.0026168886151276,0.0,1.0,-1.6087718308067445,0.0,-0.751422358404726,-0.0,0.0071161651123098,-1.0,0.0,-0.0074720847598201,1.0,1.0,1.6087718308067445,1
1.0,1.0,1.119865678551304,0.0,2.119865678551304,1.0,1.0,0.0,1.0,0.0,0.0,1.7973316422790429,0.0,0.0,1.119865678551304,1.119865678551304,-0.4094727401639415,0.0,1.119865678551304,1.0,2.0505035941033287,0.0,-2.442165013474713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.119865678551304,0.0,0.9925279152401798,0.0,0.5563803454391897,0.0,1.0,0.0,0.0,4.337645667041927,-2.734896779949114,0.0,0.0,1.0,-0.0074720847598201,1.0,1.0,-1.119865678551304,0
1.0,1.0,-0.193922751880349,0.0,0.806077248119651,1.0,0.0,0.0,1.0,0.0,0.0,0.9467970292331276,1.0,0.0,-0.193922751880349,-0.193922751880349,2.4254344399528622,0.0,-0.193922751880349,1.0,-41.62499488511993,0.0,0.4122972707600518,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.193922751880349,-0.0,-1.0075283371329782,0.0,0.0,0.0,1.0,-0.0,0.0,-0.0801558691104708,-0.0799538213385466,-0.0,1.0,1.0,-2.007528337132978,1.0,1.0,0.193922751880349,0
0.0,0.0,-1.1539989125804029,0.0,-1.1539989125804029,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.5369178883500726,0.0,-1.1539989125804029,0.0,0.0,0.0,-1.862482181536101,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-1.0075283371329782,-1.0075283371329782,-0.6865335898221682,-0.0,0.0,0.0,-0.0,0.0,4.410884757042133,0.0,0.0,0.0,0.0,-1.0075283371329782,-1.0,0.0,2.153998912580403,0
1.0,2.0,-0.8508169670961755,0.0,0.1491830329038245,2.0,1.0,1.0,1.0,0.0,-1.0075283371329782,-0.7887793736329751,0.0,0.0,0.0,-0.8508169670961755,1.2646144928805128,-0.8508169670961755,0.0,0.0,-4.8786724934412975,0.0,0.7907548155028815,0.0,-0.0,0.0,0.0,0.0,-0.7887793736329751,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.2677816299812468,1.0,0.0,-0.0,0.0,0.2004576502479839,-0.0,-0.0,-1.0,-1.0,-2.007528337132978,1.0,1.0,0.8508169670961755,1
1.0,1.0,-2.265666046022571,0.0,-2.265666046022571,0.0,2.0,0.0,0.0,1.0,0.0,1.046664733286424,1.0,0.0,-2.265666046022571,0.0,-3.099288833818429,0.0,0.0,0.0,-0.0,1.0,-0.3226546648664448,0.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.265666046022571,0.0,0.0,0.9554157775624088,0.9554157775624088,0.0,0.0,-0.0,0.0,-0.5828436937103582,0.7310277187786959,-0.0,0.0,1.0,0.9925279152401798,0.0,1.0,2.265666046022571,1
1.0,1.0,0.8166837330670763,1.0,0.8166837330670763,0.0,0.0,1.0,0.0,0.0,0.0,2.185126376035781,0.0,0.0,0.8166837330670763,0.0,0.4827785427471368,0.0,0.0,0.0,0.0,0.0,2.0713430930665173,-1.1420951625582587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166837330670763,-0.0,-0.0,0.0,0.0,0.0,0.0,0.8166837330670763,0.0,-1.9320049635355503,0.0,0.1754415277523484,1.0,1.0,-1.0075283371329782,1.0,1.0,-0.8166837330670763,0
1.0,0.0,-0.7497563186014329,0.0,-0.7497563186014329,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.7497563186014329,0.0,13.3731164233679,0.0,-0.7497563186014329,0.0,0.0,0.0,0.0747768858313849,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.7497563186014329,-0.0,-1.0075283371329782,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0650935267164751,-0.0560644426374188,0.0,1.0,1.0,-1.0075283371329782,0.0,0.0,0.7497563186014329,0
1.0,0.0,0.9682747058091904,0.0,0.9682747058091904,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9682747058091904,0.0,-1.0569737486470694,0.9682747058091904,0.0,0.0,0.0,0.0,-0.946097290760536,-0.5472577287645998,0.0,1.0,0.0,0.0,0.5551453106462051,0.0,0.0,0.0,0.9682747058091904,0.0,0.0,1.8013301757623987,1.8013301757623987,0.0,0.0,0.9682747058091904,0.0,0.5013329962069705,-0.0,0.0,0.0,1.0,0.9925279152401798,-1.0,0.0,-0.9682747058091904,0
0.0,0.0,-1.1034685883330315,0.0,-1.1034685883330315,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-4.131744962812533,0.0,0.0,0.0,0.0,0.0,-0.2420284913518202,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.1205547626269882,0.0,0.0,-0.0,0.0,-0.1971642978389888,0.2670708376883664,0.0,-1.0,0.0,0.9925279152401798,0.0,0.0,1.1034685883330315,0
1.0,1.0,0.1092591936038788,1.0,0.1092591936038788,0.0,0.0,1.0,0.0,0.0,0.0,1.0323655952215725,1.0,0.0,0.1092591936038788,0.0,0.0827271070557471,0.0,0.0,0.0,-0.0,0.0,12.087936295489364,0.0,-1.0757147437865608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1092591936038788,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0517291243110294,0.0,-0.9296144779795044,1.0,1.0,-1.0075283371329782,1.0,0.0,-0.1092591936038788,0
1.0,1.0,-1.2550595610751456,0.0,-1.2550595610751456,1.0,1.0,0.0,1.0,1.0,0.0,-0.9505913479023216,1.0,0.0,-1.2550595610751456,0.0,-3.59177160558449,-1.2550595610751456,0.0,0.0,-0.0,1.0,-0.278414139263532,0.0,-6.268572844919419,0.0,0.0,1.0,-0.9505913479023216,0.0,0.0,0.0,-1.2550595610751456,0.0,0.0,-1.0519767534248117,-0.0,1.0,0.0,-0.0,1.0,-0.138753852506194,0.0,-0.0,1.0,1.0,0.9925279152401798,0.0,0.0,1.2550595610751456,0
0.0,0.0,0.3619108148407351,1.0,0.3619108148407351,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.5389344704649676,0.3619108148407351,0.0,0.0,0.0,0.0,-1.8555131556852291,0.8297617717699851,0.0,0.0,0.0,0.0,1.7650386832566916,0.0,0.0,0.0,0.0,0.9925279152401798,0.0,0.0,0.0,0.0,0.0,0.3619108148407351,0.0,-0.5572101533714902,-0.0,1.4892209831578491,0.0,0.0,0.9925279152401798,0.0,0.0,0.6380891851592649,0
1.0,1.0,0.0587288693565072,1.0,1.0587288693565071,2.0,0.0,1.0,1.0,0.0,0.0,-2.5033019422461127,1.0,0.0,0.0587288693565072,0.0587288693565072,-0.0608514804122624,0.0587288693565072,0.0,1.0,1.3224643884567904,0.0,-16.433453931196148,0.0,0.0,0.0,0.0,1.0,-2.5033019422461127,0.0,0.0,0.0,0.0587288693565072,0.0,0.0,-0.0,-0.0,1.0,0.0,0.0,0.0,0.199615325950474,-0.0,0.756164028860482,1.0,1.0,-0.0074720847598201,1.0,1.0,-0.0587288693565072,0
1.0,1.0,1.675699245272388,0.0,1.675699245272388,0.0,0.0,0.0,1.0,0.0,0.0,5.101340176112903,0.0,0.0,1.675699245272388,0.0,12.23704517910046,0.0,1.675699245272388,0.0,-0.0,0.0,0.0817190739565047,0.6978186645191857,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.675699245272388,-0.0,-1.0075283371329782,0.0,0.0,0.0,1.0,1.675699245272388,0.0,0.0955569087436957,0.0,-0.0,1.0,1.0,-1.0075283371329782,1.0,1.0,-1.675699245272388,0
2.0,1.0,-1.1034685883330315,1.0,-1.1034685883330315,0.0,2.0,2.0,1.0,1.0,-1.0075283371329782,0.0,0.0,1.0,-1.1034685883330315,0.0,1.0900950207815387,0.0,-1.1034685883330315,0.0,0.0,0.0,0.917351222541182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1034685883330315,-1.0075283371329782,-1.0075283371329782,0.613385407171077,0.613385407171077,0.0,0.0,-0.0,0.0,-1.1446985833487122,-0.0,0.8479013514993032,0.0,0.0,-1.0075283371329782,-1.0,0.0,2.1034685883330315,0
0.0,0.0,-0.1433924276329775,0.0,-0.1433924276329775,1.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2.0152838690171184,-0.1433924276329775,0.0,0.0,0.0,0.0,0.496208010878246,0.6912579575288142,0.0,0.0,0.0,0.0,-0.6984844091653997,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.1433924276329775,0.0,-0.0491847119775801,-0.0,0.0,0.0,0.0,0.9925279152401798,0.0,0.0,0.1433924276329775,0
0.0,0.0,-0.193922751880349,1.0,0.806077248119651,2.0,0.0,1.0,1.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.193922751880349,0.4079270116855055,-0.193922751880349,0.0,0.0,-0.8417551570696153,0.0,2.451418933666883,-0.2928480910268711,-0.0,0.0,0.0,0.0,-3.9864135597506474,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.193922751880349,0.0,0.1392158549643199,-0.0,-1.1879939096319636,0.0,0.0,-2.007528337132978,0.0,0.0,0.193922751880349,1
1.0,0.0,-0.3455137246224627,0.0,-0.3455137246224627,0.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.3455137246224627,0.0,0.2892340103272884,0.0,-0.3455137246224627,0.0,0.0,0.0,3.457408065076545,0.0,1.1268141277185943,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.3455137246224627,-0.0,-1.0075283371329782,-0.0,-0.0,0.0,0.0,-0.0,0.0,1.025580641014421,-0.0,0.0,1.0,1.0,-1.0075283371329782,0.0,-1.0,0.3455137246224627,0
2.0,2.0,0.1597895178512499,1.0,0.1597895178512499,0.0,0.0,2.0,1.0,0.0,-1.0075283371329782,23.631252833283728,0.0,0.0,0.1597895178512499,0.0,0.1173558161010061,0.0,0.1597895178512499,0.0,0.0,0.0,8.521094507487533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1597895178512499,-0.0,-1.0075283371329782,0.0,0.0,0.0,1.0,0.0,0.0,0.0459252258247148,0.0,0.8967157066649143,1.0,0.0,-1.0075283371329782,1.0,1.0,-0.1597895178512499,0
1.0,1.0,-1.4571808580646306,0.0,-1.4571808580646306,0.0,0.0,0.0,0.0,0.0,0.0,-6.6184320389625455,1.0,0.0,-1.4571808580646306,0.0,-7.730921032584313,0.0,0.0,0.0,0.0,0.0,-0.1293506938934179,0.0,0.742862341879863,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.4571808580646306,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.008069569267547,0.0,0.0,1.0,1.0,0.9925279152401798,1.0,0.0,1.4571808580646306,1
0.0,0.0,-0.2949834003750914,0.0,0.7050165996249086,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2949834003750914,0.3886909038981149,-0.2949834003750914,0.0,0.0,-0.9508863710139565,0.0,2.572738363494412,-0.2396334676605264,-0.0,1.0,0.0,0.0,0.7799235602439862,0.0,1.0,0.0,-0.0,-1.0075283371329782,-0.0,0.0,1.2821769349898424,0.0,0.0,-0.2949834003750914,0.0,0.181861459646366,-0.7589151107390296,-0.0,-1.0,0.0,-2.007528337132978,0.0,0.0,1.2949834003750915,1
1.0,0.0,0.9682747058091904,1.0,0.9682747058091904,0.0,2.0,1.0,0.0,1.0,0.0,-0.0,0.0,1.0,0.9682747058091904,0.0,1.1042288372355489,0.0,0.0,0.0,0.0,0.0,0.905609386640828,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.9682747058091904,-1.0075283371329782,-0.0,-1.342091799738887,-1.342091799738887,0.0,0.0,0.0,0.0,-0.380160929717174,0.0,1.7509669220631106,0.0,1.0,-1.0075283371329782,-1.0,0.0,0.0317252941908096,0
1.0,1.0,-0.3455137246224627,1.0,-0.3455137246224627,1.0,1.0,2.0,1.0,0.0,-1.0075283371329782,0.0,0.0,1.0,0.0,0.0,0.3675789545940575,-0.3455137246224627,0.0,0.0,-0.0,0.0,2.720503955685842,0.0,-0.0,0.0,0.0,0.0,2.51521370640067,0.0,0.0,0.0,-0.0,-1.0075283371329782,-0.0,0.3975805306146425,0.0,0.0,0.0,-0.0,0.0,-1.2753581887536332,-0.0,-0.5096426981926081,0.0,-1.0,-1.0075283371329782,-1.0,0.0,1.3455137246224629,0
1.0,0.0,-0.0423317791382349,0.0,-0.0423317791382349,0.0,2.0,0.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0423317791382349,0.0,-0.024425126010294,0.0,0.0,0.0,0.0,0.0,-40.94144691734847,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0423317791382349,0.9925279152401798,0.0,-0.2019905651011145,-0.2019905651011145,0.0,0.0,-0.0,0.0,1.0679066641064092,0.0,0.0,0.0,1.0,0.9925279152401798,-1.0,0.0,1.042331779138235,0
1.0,1.0,-0.5476350216119478,0.0,-0.5476350216119478,1.0,2.0,1.0,1.0,0.0,-1.0075283371329782,-0.0,0.0,0.0,0.0,0.0,0.6618426505923831,-0.5476350216119478,0.0,0.0,-0.0,0.0,1.5109331486947069,0.0,-0.0,0.0,0.0,0.0,-1.68667508322974,0.0,0.0,1.0,-0.0,-0.0,-0.0,-0.5928824169769225,-0.5928824169769225,0.0,0.0,-0.0,0.0,0.0595516409170165,-0.827439907539634,-0.0,-1.0,-1.0,-1.0075283371329782,-1.0,0.0,0.5476350216119478,0
0.0,1.0,0.6650927603249626,0.0,1.6650927603249626,1.0,1.0,0.0,0.0,0.0,0.0,-0.6862853359460037,1.0,0.0,0.0,0.6650927603249626,4.201170538782621,0.0,0.0,0.0,-19.62474157952622,0.0,0.2380288995099378,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.457119870733591,0.0,0.0,0.0,0.0,-0.0116246229632226,0.0,-0.0,-1.0,0.0,-2.007528337132978,1.0,1.0,-0.6650927603249626,1
0.0,1.0,1.119865678551304,1.0,2.119865678551304,2.0,0.0,1.0,1.0,0.0,0.0,1.9278361321154895,0.0,0.0,0.0,1.119865678551304,0.9066128092535234,1.119865678551304,0.0,0.0,-9.032478093934104,0.0,1.103006696787539,0.0,-9.032478093934104,0.0,0.0,0.0,1.9278361321154895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.570601210504773,0.0,-0.1107115887357164,0.0,0.0,-0.0074720847598201,1.0,0.0,-1.119865678551304,1
1.0,0.0,0.4629714633354778,1.0,0.4629714633354778,0.0,1.0,1.0,1.0,1.0,0.0,-0.0,0.0,1.0,0.4629714633354778,0.0,0.2227684733941777,0.0,0.4629714633354778,0.0,0.0,0.0,4.488965537913211,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.4629714633354778,-1.0075283371329782,-1.0075283371329782,-0.5745593614202433,-0.0,0.0,0.0,0.0,0.0,-1.1040157659337697,0.0,1.6457635704130864,1.0,1.0,-1.0075283371329782,-1.0,0.0,0.5370285366645222,0
2.0,1.0,-0.2949834003750914,0.0,0.7050165996249086,1.0,0.0,1.0,1.0,0.0,0.9925279152401798,-0.0,0.0,0.0,-0.2949834003750914,-0.2949834003750914,-0.9167667519895888,0.0,-0.2949834003750914,1.0,-0.7185623931538844,0.0,-1.0907899941067631,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.2949834003750914,0.0,0.9925279152401798,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.2987612263562353,0.0,-0.0,1.0,0.0,-0.0074720847598201,0.0,0.0,0.2949834003750914,0
2.0,1.0,-1.2045292368277742,0.0,-1.2045292368277742,0.0,1.0,1.0,0.0,1.0,-1.0075283371329782,0.0,0.0,0.0,-1.2045292368277742,0.0,0.6781878464613345,0.0,0.0,0.0,-0.0,0.0,1.4745177242821808,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.2045292368277742,-1.0075283371329782,-0.0,0.725359635573002,0.0,0.0,0.0,-0.0,0.0,0.2417628534998452,-1.7760997091186417,-0.0,1.0,0.0,-1.0075283371329782,-1.0,0.0,2.2045292368277742,0
1.0,1.0,-0.4971046973645765,0.0,-0.4971046973645765,0.0,1.0,0.0,0.0,1.0,0.0,1.480428279455039,0.0,0.0,-0.4971046973645765,0.0,-0.2466535898747959,0.0,0.0,0.0,-0.0,1.0,-4.054268987155674,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4971046973645765,-0.0,-0.0,0.6754802065575986,0.0,0.0,0.0,-0.0,0.0,-0.2478910604888056,0.0,-0.0,1.0,1.0,-1.0075283371329782,0.0,1.0,0.4971046973645765,0
1.0,0.0,-0.193922751880349,0.0,0.806077248119651,2.0,0.0,0.0,1.0,0.0,0.0,-0.0,0.0,0.0,-0.193922751880349,-0.193922751880349,0.3623983602929845,-0.193922751880349,0.0,1.0,1.5185214397207285,0.0,2.759394383549473,0.0,0.0,0.0,1.0,1.0,-0.5306002936483727,0.0,0.0,0.0,-0.193922751880349,-1.0075283371329782,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.5331303434879143,-0.0,0.0,1.0,1.0,-2.007528337132978,0.0,0.0,1.193922751880349,0
1.0,1.0,0.1092591936038788,0.0,0.1092591936038788,0.0,1.0,0.0,0.0,1.0,0.0,-4.102961119909889,1.0,0.0,0.1092591936038788,0.0,-0.0399500245877329,0.0,0.0,0.0,0.0,1.0,-25.03127370557513,0.0,4.22154169356246,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.1092591936038788,-0.0,-0.0,-0.243726413869104,-0.0,0.0,0.0,0.0,1.0,-2.761744523991106,-2.734896779949114,0.0,1.0,1.0,-1.0075283371329782,0.0,0.0,-0.1092591936038788,0
1.0,1.0,0.0081985451091361,0.0,1.0081985451091362,1.0,1.0,1.0,1.0,0.0,-1.0075283371329782,0.0,0.0,0.0,0.0,0.0081985451091361,-0.0079316992234111,0.0,0.0081985451091361,0.0,0.7024572909907265,0.0,-126.0763894133066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,-1.0075283371329782,0.0,0.7660775368100644,0.0,0.0,0.0,0.0,1.380194029642683,-1.033642965802003,0.0,-1.0,-1.0,-2.007528337132978,0.0,0.0,-0.0081985451091361,1
1.0,2.0,-0.0928621033856064,0.0,0.9071378966143936,1.0,1.0,1.0,1.0,0.0,0.9925279152401798,-2.1713204964515085,0.0,0.0,0.0,-0.0928621033856064,-0.3097865563263819,0.0,-0.0928621033856064,0.0,1.2567226981362076,0.0,-3.22802903992525,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.9925279152401798,-0.0,-0.4605492379564671,0.0,1.0,-0.0,0.0,-0.7284747538734829,0.0,0.0,-1.0,-1.0,-0.0074720847598201,1.0,1.0,0.0928621033856064,1
1.0,0.0,-0.2444530761277201,0.0,-0.2444530761277201,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2444530761277201,0.0,54.15828781709448,0.0,0.0,0.0,0.0,0.0,0.0184643946532659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2444530761277201,-0.0,-0.0,0.1481833855376296,0.0,0.0,0.0,-0.0,0.0,0.0004104021579511,-0.0045136780718271,0.0,1.0,1.0,-1.0075283371329782,-1.0,0.0,0.2444530761277201,0
1.0,1.0,-2.265666046022571,0.0,-2.265666046022571,0.0,0.0,0.0,1.0,0.0,0.0,12.82955833290388,0.0,0.0,-2.265666046022571,0.0,3.188798787593703,0.0,-2.265666046022571,0.0,-0.0,0.0,0.3135977108027594,0.3646805428970013,-4.742366674005504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.265666046022571,-0.0,-1.0075283371329782,0.0,0.0,0.0,1.0,-2.265666046022571,0.0,-0.2591083284719589,-0.7105076854762177,-0.0,1.0,1.0,-1.0075283371329782,1.0,0.0,2.265666046022571,0
